Bobby has three squares of fabric that he will turn into a flag. The first square is 8 feet by 5 feet. The second one is 10 feet by 7 feet. The third one is 5 feet by 5 feet. If he wants his flag to be 15 feet long, how tall will it be?	9	The first square is 40 square feet because 8 x 5 = 40. The second square is 70 feet because 10 x 7 = 70. The third square is 25 feet because 5 x 5 = 25. The total square footage is 135 feet because 40 + 70 + 25 = 135. The flag will be 9 feet tall because 135 / 15 = 9.
June has $500 for buying school supplies for the new school year. She buys four maths books at $20 each, six more science books than maths books at $10 each, and twice as many art books as maths books at $20 each. If she also bought music books, how much money did she spend on music books?	160	The total cost of maths books is 4 * 20 = $80$. She bought six more science books than maths books which totals 6 + 4 = 10 books. If each science book cost her $10 she spent 10 * 10 = $100 on science books. There were twice as many art books as maths books which total 2 * 4 = 8. The total cost for art books is 8 * 20 = $160. The total amount that she used for maths, science, and art books is 160 + 100 + 80 = $340. The amount she spent on music books is 500 - 340 = $160.
John decides to take up illustration. He draws and colors 10 pictures. It takes him 2 hours to draw each picture and 30% less time to color each picture. How long does he spend on all the pictures?	34	The coloring takes 2 * .3 = .6 hours less than the drawing. So it takes 2 - .6 = 1.4 hours per picture. So it takes him 2 + 1.4 = 3.4 hours per picture. That means it takes 3.4 * 10 = 34 hours.
In the Golden State Team, each player earned points. Draymond earned 12 points, Curry earned twice the points as Draymond, Kelly earned 9, Durant earned twice the points as Kelly, Klay earned half the points as Draymond. How many points did the Golden States have in total?	69	Curry earned 12 x 2 = 24 points. Durant earned 9 x 2 = 18 points. Klay earned 12 / 2 = 6 points. Therefore, Golden States has a total of 12 + 24 + 9 + 18 + 6 = 69 points.
A group of 30 tourists sets out on a walking tour of the rainforest. Two tourists are eaten by anacondas, then half the remaining tourists try to pet poisonous dart frogs and get poisoned. If only 1/7 of the poisoned tourists recovered, how many tourists are left at the end of the tour?	16	First, subtract the two tourists the anacondas got from the initial 30 tourists: 30 - 2 = 28. Next, divide 28 by two to find out how many tourists got poisoned: 28 / 2 = 14. Now figure out how many of the 14 poisoned tourists recovered: 14 / 7 = 2. The total number of surviving tourists is 14 + 2 = 16.
Kirill is 14 less centimeters in height than his brother. Together their heights equal 112 centimeters. How tall is Kirill in centimeters?	49	Let B = brother's height in cm. Kirill = B - 14. 2B - 14 = 112 cm. 2B = 126. B = 63 cm. Kirill = 63 - 14 = 49 cm. Kirill is 49 centimeters tall.
James listens to super-fast music. It is 200 beats per minute. He listens to 2 hours of music a day. How many beats does he hear per week?	168000	He listens to 2 * 60 = 120 minutes of music a day. So he hears 200 * 120 = 24000 beats per day. That means he hears 24,000 * 7 = 168,000 beats per week.
A warehouse store sells cartons of gum. Each carton contains 5 packs of gum, and there are 3 sticks of gum in each pack. Each brown box contains 4 cartons of gum. How many sticks of gum are there in 8 brown boxes?	480	5 packs of gum contain 5 * 3 = 15 sticks of gum. If each brown box contains 4 cartons, 8 brown boxes contain 8 * 4 = 32 cartons. So, 8 brown boxes contain 32 * 15 = 480 sticks of gum.
John goes to the market with €100. He buys a roast for €17 and vegetables for €11. How much money does he have left?	72	He spent 17 + 11 = €28. So, he still has 100 – 28 = €72 remaining.
Tania has five baskets containing a total of 58 fruits. There are 18 mangoes in one basket, 10 pears in another, 12 pawpaws in another and the last 2 contain the same number of kiwi and lemon respectively, how many lemons are there?	9	The sum of mangoes, pears and pawpaws is 18 + 10 + 12 = 40. The total number of fruits is 58 so the last two baskets contain 58 - 40 = 18 fruits. Each of the last two baskets contains an equal amount of fruits which is 18 / 2 = 9 fruits.
Marcia wants to buy some fruit. Apples cost $2, bananas cost $1, and oranges cost $3. If Marcia buys 12 apples, 4 bananas and 4 oranges, what is the average cost of each piece of fruit in dollars?	2	Find the price of each group of fruit. 12 apples * $2 per apple = $24. 4 bananas * $1 per banana = $4. 3 oranges * $4 per orange = $12. $24 + $4 + $12 = $40 in total that was spent. 12 + 4 + 4 = 20 total fruits bought. $40 / 20 fruits = $2 per fruit.
Peter bought 4 new notebooks for school. 2 of them are green, one is black and the other one is pink. The total cost was $45. If the black notebook cost $15, and the pink one cost $10, how much did the green notebooks cost each?	10	The black and pink notebook cost a total of $15 + $10 = $25. The green notebooks cost a total of $45 - $25 = $20. Each green notebook cost $20 / 2 = $10.
When Jason plays the video game, Duty for Ashes, his mission to slay the dragon hoard requires that he fire his weapon on average every 15 seconds.  And each time he fires his weapon, his power-fire setting allows him to shoot a flame for 5 seconds. On average, how many seconds per minute does Jason shoot flames at the dragon hoard?	20	Since he fires his weapon on average every 15 seconds, then in one minute he fires the flamethrower 60 / 15 = 4 times. And since each time he fires his weapon, he shoots flame for 5 seconds, then Jason shoots flames at the dragon hoard a total of 4 * 5 = 20 seconds of every minute.
If there are 8 slices in a large pizza, how many slices will remain if Mary orders 2 large pizzas and eats 7 slices?	9	The number of total slices of pizza is 8 slices per pizza * 2 large pizzas = 16 slices. If Mary eats 7 slices, then 16 - 7 = 9 remain.
A community is building a metal fence. Each fence panel is made of 3 metal sheets, and 2 metal beams. The fence is made of 10 fence panels. If each sheet is made of 10 metal rods and each metal beam is made of 4 metal rods, how many metal rods does the community need for the fence?	380	In each panel, the metal sheets use 3 metal sheets * 10 metal rods = 30 metal rods. In each panel, the metal beams use 2 metal beams * 4 metal rods = 8 metal rods. So each panel uses 30 + 8 = 38 metal rods. The entire fence therefore needs 38 metal rods * 10 fence panels = 380 metal rods.
Martha receives a daily allowance of $12. She decides to save half of this amount every day. In the first week she kept her commitment with the exception of one day when she saved only a quarter of this amount. How much has she saved at the end of this week?	39	Half of $12 is (1 / 2) * $12 = $6. There are 7 days in a week so if she saved half every day except one then she saved half for 7 - 1 = 6 days. She saved $6 for 6 days for a total of $36. A quarter of $12 is (1 / 4) * $12 = $3. She saved a quarter once for a total savings of $3 + $36 = $39.
Nate starts his camping trip with 70 matches. He drops 10 in a creek and his dog eats twice as many. How many matches does he have left?	40	First find the number of matches the dog eats: 10 matches * 2 = 20 matches. Then subtract all the lost matches from the starting number to find the final number: 70 matches - 10 matches - 20 matches = 40 matches.
Claudia has 122 ounces of water and is filling up cups. She has 8-ounce glasses, 5-ounce glasses, and 4-ounce glasses. If she fills six 5 ounce glasses and four 8 ounce glasses, how many 4 ounce glasses can she fill with the remaining water?	15	She has used 32 ounces on 8 - ounce glasses because 4 x 8 = 32. She has used 30 ounces on the 5 - ounce glasses because 6 x 5 = 30. She has used 62 ounces in total because 32 + 30 = 62. She has 60 ounces left because 122 - 62 = 60. She can fill fifteen four - ounce glasses because 60 / 4 = 15.
Olaf is sailing across the ocean with 25 men, including himself. He needs 1/2 a gallon of water per day per man. The boat can go 200 miles per day and he needs to travel 4,000 miles. How many gallons of water does he need?	250	He needs 12.5 gallons per day because 25 x .5 = 12.5. It will take 20 days of travel because 4,000 / 200 = 20. He will need 250 gallons of water because 20 x 12.5 = 250.
Beyonce releases 5 different singles on iTunes. Then she releases 2 albums that each has 15 songs and 1 album that has 20 songs. How many songs has Beyonce released in total?	55	In her 2 albums, Beyonce releases 2 * 15 = 30 songs. In her next album, Beyonce releases 1 * 20 = 20 songs. Since each single is one song, Beyonce releases a total of 30 + 20 + 5 = 55 songs.
James makes potatoes for a group. Each person eats 1.5 pounds of potatoes. He makes potatoes for 40 people. A 20-pound bag of potatoes costs $5. How much does it cost?	15	He needs 1.5 * 40 = 60 pounds of potatoes. So he needs to buy 60 / 20 = 3 bags of potatoes. So it cost 3 * 5 = $15.
There are three times as many hogs as cats in King Henry's kingdom. If there are 75 hogs, what's 5 less than 60% of the number of cats in King Henry's kingdom?	10	There are three times as many hogs as cats in King Henry's kingdom, meaning there are 75 / 3 = 25 cats. 60% of the number of cats in King Henry's kingdom is 60 / 100 * 25 = 15 cats. 5 less than 60% of the number of cats in King Henry's kingdom is 15 - 5 = 10 cats.
After 100 new people move into a town, 400 of the original population move out. Every year afterward, the town’s population is halved. After 4 years, the population is 60 people. Before the new people moved in, how many people lived in the town?	780	If the population is halving then at the end of the third year, the population must have been 60 people in the fourth year * 2 = 120 people. In the second year, the population was 120 people in the third year * 2 = 240 people. And in the first year, the population was 240 people in the third year * 2 = 480 people. Additional people moved out in the first year, so accounting for these shows the population was 480 people + 400 people who moved out = 880 people. Then removing the new people shows there were originally 880 people – 100 new people = 780 people.
John plays at the arcade for 3 hours. He uses $.50 for every 6 minutes. How much money did he spend, in dollars?	15	He was at the arcade for 3 * 60 = 180 minutes. So he put coins in 180 / 6 = 30 times. That means he spent 30 * .5 = $15.
